Wall time,Step,Value
1610748377.4685333,2168,0.08122311532497406
1610748382.7205324,2475,0.0055479868315160275
1610748383.9345372,2537,0.003041493706405163
1610748384.6635313,2587,0.0022461339831352234
1610748416.849441,4308,0.02785642072558403
1610748420.1034377,4487,0.014607658609747887
1610748457.7054372,6493,0.042960505932569504
1610748468.7104404,7135,0.08141764998435974
1610748496.8774388,8712,0.1409132331609726
1610748509.5234413,9464,0.338838130235672
1610748540.2664402,11261,0.13256487250328064
1610748543.7244382,11469,0.4225458800792694
1610748567.8314416,12906,0.16421902179718018
1610748569.0024443,12967,0.24460569024085999
1610748585.1194427,13970,0.33427873253822327
1610748623.4524426,16295,0.19621631503105164
1610748631.0714421,16780,0.368195116519928
1610748655.2084405,18117,0.20013532042503357
1610748712.814444,21641,0.08376076072454453
1610748721.4634385,22063,0.20778003334999084
1610748729.710439,22540,0.2219209372997284
1610748730.2664428,22579,0.3430488705635071
1610748735.1954415,22856,0.301410436630249
1610748743.3034394,23320,0.560702919960022
1610748761.8644383,24331,0.3237523138523102
1610748786.1984394,25702,1.0986731052398682
1610748793.872437,26148,0.2728174924850464
1610748796.8714383,26323,0.7637073993682861
1610748803.3804414,26728,0.2229464054107666
1610748812.5064406,27254,0.37265413999557495
1610748891.5834398,31830,0.3348212242126465
1610748905.976443,32613,0.26879310607910156
1610748907.664444,32707,0.3414938747882843
1610748928.1344397,33937,0.4030778408050537
1610748936.9234412,34436,0.784883975982666
1610748950.0284417,35182,0.6349135637283325
1610748960.3474376,35750,0.6906673908233643
1610748961.0304425,35786,0.6099373698234558
1610748962.1084373,35840,0.6376264095306396
1610748974.8784404,36526,0.6998372077941895
1610748999.1154397,37954,0.7463178634643555
1610749011.716444,38630,0.5294973254203796
1610749012.4214437,38660,0.33518555760383606
1610749031.1404402,39765,4.597345352172852
1610749033.3304403,39877,4.597757816314697
1610749047.943444,40721,0.4747401177883148
1610749049.7164395,40841,1.1192090511322021
1610749092.4934418,43272,0.7822037935256958
1610749134.183438,45640,0.383478045463562
1610749140.3684382,45994,0.3528713583946228
1610749145.3144424,46201,0.36516615748405457
1610749165.1184385,47373,1.1923192739486694
1610749183.0424397,48335,0.9832561016082764
1610749184.2394474,48414,4.65911865234375
1610749209.4974391,49745,0.9870160818099976
1610749219.4064395,50182,1.6416723728179932
1610749305.98844,54907,0.7929774522781372
1610749323.3474422,55863,0.8183901906013489
1610749371.627438,58522,6.820176124572754
1610749411.3054442,60747,0.7477986812591553
1610749437.5654404,62180,0.5987828969955444
1610749443.004441,62476,5.952478408813477
1610749473.329442,64140,3.0899648666381836
1610749499.4994435,65672,1.659929871559143
1610749515.20344,66522,11.041927337646484
1610749535.893441,67644,1.887563943862915
1610749556.449444,68788,2.3138885498046875
1610749560.3734412,69022,1.728492021560669
1610749567.5014386,69441,2.3028979301452637
1610749599.9684439,71186,3.4528279304504395
1610749626.5644436,72657,1.4319732189178467
1610749640.317438,73429,1.8274184465408325
1610749648.9094415,73907,2.8322553634643555
1610749649.9024432,73958,3.8039445877075195
1610749651.9164386,74013,1.5804994106292725
1610749670.591439,75010,2.001307725906372
1610749764.55344,80209,2.0485310554504395
1610749776.252442,80921,2.2511634826660156
1610749802.3034458,82391,4.824481010437012
1610749806.11144,82614,1.274056077003479
1610749876.7624402,86602,5.499000549316406
1610749885.7844448,87090,2.2558460235595703
1610749915.4034405,88781,3.9814019203186035
1610749916.7204425,88866,1.2812025547027588
1610749919.2994373,89009,4.237443923950195
1610749925.8054392,89394,1.9115140438079834
1610749940.1164427,90138,3.7654178142547607
1610749949.8264403,90675,2.8689990043640137
1610749962.2154398,91348,4.583652496337891
1610749962.5224378,91364,4.33444356918335
1610749974.1264403,91974,1.6979107856750488
1610749979.3264413,92238,2.574815273284912
1610750003.8654432,93648,3.2526376247406006
1610750013.1674404,94121,3.2018473148345947
1610750037.4724422,95472,3.936927080154419
1610750044.8294406,95902,3.8265981674194336
1610750070.8704402,97378,10.337007522583008
1610750072.5444376,97481,3.2588558197021484
1610750087.590437,98302,3.026245355606079
1610750127.628441,100475,1.851401686668396
1610750153.2684412,101885,19.480234146118164
1610750171.24744,102859,1.8567153215408325
1610750179.8694413,103336,6.515623092651367
1610750191.3274422,103944,5.727066516876221
1610750211.151443,105002,2.3353943824768066
1610750235.5364387,106335,1.5852950811386108
1610750244.784437,106897,5.713906288146973
1610750245.2294424,106925,5.117940902709961
1610750259.8744404,107775,2.1269941329956055
1610750299.19544,109838,11.478405952453613
1610750313.54344,110587,13.528213500976562
1610750363.1724389,113324,2.8519129753112793
1610750369.6554408,113699,2.9656426906585693
1610750390.862441,114903,2.579779624938965
1610750431.765441,117097,1.8566972017288208
1610750439.7544444,117519,4.1080827713012695
1610750462.0064366,118712,5.5428056716918945
1610750467.6674416,119048,4.402713775634766
1610750477.5524397,119636,2.4294657707214355
1610750488.009438,120191,3.651132583618164
1610750543.303446,123193,4.1178388595581055
1610750546.0374424,123333,2.7486274242401123
1610750547.15844,123404,1.9142093658447266
1610750554.8784432,123836,3.795438528060913
1610750562.1874406,124206,14.335967063903809
1610750569.5904381,124635,5.076717376708984
1610750617.0204437,127291,4.75323486328125
1610750705.1314409,132072,5.7918500900268555
1610750734.3494387,133681,2.7274603843688965
1610750737.7474384,133877,4.7136406898498535
1610750785.285443,136377,2.2638747692108154
1610750785.5304399,136390,2.5863919258117676
1610750786.9894423,136475,4.903576850891113
1610750794.1944416,136878,10.283177375793457
1610750807.406442,137616,3.740182399749756
1610750827.6084437,138674,2.7439866065979004
1610750827.6744397,138679,4.084360599517822
1610750834.2564375,139056,3.6423516273498535
1610750877.602441,141404,2.8832244873046875
1610750878.4784443,141450,5.030878067016602
1610750887.903443,141976,33.651920318603516
1610750890.5184383,142056,3.2870450019836426
1610750902.93744,142751,5.856977462768555
1610750907.1024394,142990,4.414926052093506
1610750911.1864412,143223,6.481741905212402
1610750942.104445,144893,3.352828025817871
1610750967.0084407,146227,3.5965657234191895
1610750968.1894412,146286,5.835150718688965
1610751004.6834428,148313,2.227480173110962
1610751011.5074432,148697,3.176116466522217
1610751025.8744416,149492,3.019746780395508
1610751048.6054432,150674,3.609466075897217
1610751086.7044415,152759,8.96643352508545
1610751088.7684417,152864,7.023082733154297
1610751091.7724411,153043,3.9945931434631348
1610751096.061444,153277,3.8136138916015625
1610751125.108444,154767,48.705440521240234
1610751169.739462,157190,5.0764570236206055
1610751196.9674678,158653,3.7096097469329834
1610751205.508464,159131,4.940176486968994
1610751214.547466,159624,55.33503723144531
1610751263.7624617,162253,3.8024628162384033
1610751310.118461,164790,4.947083473205566
1610751319.3544636,165297,3.0874898433685303
1610751343.7674594,166623,6.786462783813477
1610751358.5464642,167464,6.001140117645264
1610751360.9484599,167598,6.265562534332275
1610751364.3014688,167801,15.947663307189941
1610751390.4934661,169235,4.676080703735352
1610751393.0894628,169397,3.4477782249450684
1610751397.2694645,169645,25.526390075683594
1610751428.4414637,171324,8.473793029785156
1610751441.4974654,171964,6.8796610832214355
1610751447.4414659,172189,5.293516159057617
1610751477.381464,173660,4.762417316436768
1610751477.6524608,173670,5.011106014251709
1610751505.1944635,174973,4.679173946380615
1610751507.3624635,175094,3.1281795501708984
1610751516.5764613,175557,5.05629825592041
1610751538.3704598,176648,6.1287126541137695
1610751592.8644607,179778,54.151031494140625
1610751600.9794652,180193,48.69629669189453
1610751608.6074593,180662,3.491600513458252
1610751609.3094614,180702,6.667658805847168
1610751617.9044626,181197,5.661484718322754
1610751638.3144615,182316,8.738210678100586
1610751650.9964633,183050,5.393072128295898
1610751652.0934627,183109,3.844125509262085
1610751669.461463,184088,3.882756233215332
1610751684.0524666,184950,5.43742036819458
1610751689.716464,185272,4.028868198394775
1610751695.1214652,185599,3.697237014770508
1610751721.2834628,187059,5.754993438720703
1610751743.8894627,188233,6.568739414215088
1610751759.0414653,189091,6.697523593902588
1610751759.8294616,189141,19.758026123046875
1610751773.2624662,189944,11.134359359741211
1610751798.344462,191323,3.925045967102051
1610751816.1884634,192339,9.693764686584473
1610751850.4744692,194216,5.3376874923706055
1610751904.7154646,197298,8.773679733276367
1610751906.442464,197401,95.69988250732422
1610751910.0134633,197620,4.981215476989746
1610751930.1074636,198727,6.7244157791137695
1610751967.351467,200852,50.11463928222656
1610751975.219463,201288,7.122220039367676
1610751992.5144646,202212,4.876622676849365
1610752013.0494633,203402,16.41445541381836
1610752021.9984696,203921,8.101285934448242
1610752100.048466,208111,5.744009017944336
1610752116.6394658,209051,6.594686508178711
1610752126.746463,209610,5.641225814819336
1610752146.982463,210749,6.447901725769043
1610752150.1994631,210935,5.194033622741699
1610752167.8334658,211989,5.892989158630371
1610752172.0874627,212192,5.091302394866943
1610752223.056463,215100,3.652308702468872
1610752236.4884706,215868,5.759583473205566
1610752263.1644635,217331,16.916954040527344
1610752274.0664635,217954,7.7909626960754395
1610752276.3444643,218024,4.805423736572266
1610752276.8284633,218053,5.388294696807861
1610752307.1524625,219868,4.893255233764648
1610752336.7774663,221515,6.060066223144531
1610752342.5474641,221862,6.873795509338379
1610752350.2574635,222266,5.535246849060059
