Wall time,Step,Value
1611050851.632709,1900,13.226518630981445
1611050897.3577106,2500,10.810995101928711
1611051026.5417078,4100,11.051937103271484
1611051041.32671,4300,10.698241233825684
1611051064.0777078,4600,11.570341110229492
1611051149.8997078,5700,12.837148666381836
1611051277.0944679,7200,8.996529579162598
1611051301.676469,7500,12.541298866271973
1611051489.332466,9500,10.914052963256836
1611051584.8975663,10700,8.516646385192871
1611051742.6811018,12700,12.382877349853516
1611052016.286303,15600,12.104134559631348
1611052043.4101322,15900,13.163602828979492
1611052138.1597297,16800,6.624939441680908
1611052284.6082582,18400,7.941851615905762
1611052299.0692556,18600,9.670238494873047
1611052732.13746,23000,9.065540313720703
1611052775.423453,23500,7.262423515319824
1611052899.4561486,25000,7.288303375244141
1611052966.5607014,25600,6.486918926239014
1611053031.531274,26100,13.880499839782715
1611053102.108811,26800,6.496248245239258
1611053153.4018247,27400,5.627411365509033
1611053486.8856602,30900,7.157944202423096
1611053506.2576606,31100,9.482501983642578
1611053591.4938633,31900,7.0863518714904785
1611053803.227634,34000,5.961475849151611
1611053887.08849,34800,6.789636135101318
1611054066.9791934,36800,6.535658836364746
1611054594.4916253,42200,7.813396453857422
1611054604.7396288,42300,5.731267929077148
1611054777.1225038,44000,5.217771053314209
1611054803.3965077,44300,4.596569538116455
1611054825.030504,44600,6.82352352142334
1611054940.770135,46100,3.1341025829315186
1611054964.4117043,46400,4.551403999328613
1611054972.0243394,46500,11.140324592590332
1611055046.5093417,47500,4.1238694190979
1611055193.3363385,49400,6.283010482788086
1611055359.1833415,51500,3.4132020473480225
1611055492.3813417,53200,7.645153522491455
1611055531.8223395,53700,4.436797142028809
1611055787.6605313,56400,4.069955825805664
1611055867.4005318,57400,4.607007026672363
1611055913.4135327,58000,4.2110209465026855
1611055972.1065326,58700,6.321903228759766
1611055981.3095322,58800,3.483173370361328
1611056255.213111,62100,3.322786569595337
1611056271.8291118,62300,5.394983768463135
1611056363.9802914,63500,4.587971210479736
1611056421.509815,64200,3.112704038619995
1611056429.013345,64300,2.950824022293091
1611056443.4093409,64500,7.9443817138671875
1611056466.5813398,64800,3.808507204055786
1611056483.0003397,65000,5.022592544555664
1611056604.663189,66200,3.908694267272949
1611056681.335194,67200,7.265554904937744
1611057057.7203825,71500,3.4560317993164062
1611057124.714444,72300,6.8034868240356445
1611057191.4274452,73100,2.977555274963379
1611057270.7964482,74000,3.4141042232513428
1611057406.748589,75300,3.359440565109253
