Wall time,Step,Value
1611047681.7156022,1900,7.260595321655273
1611047714.2646058,2500,23.091524124145508
1611047811.7246077,4100,16.1502742767334
1611047822.8986053,4300,12.902445793151855
1611047840.6546028,4600,19.926532745361328
1611047909.6506321,5700,9.47507095336914
1611048000.6587381,7200,8.676271438598633
1611048019.0897377,7500,6.728238582611084
1611048141.4847405,9500,8.052202224731445
1611048218.6647477,10700,10.1748046875
1611048337.1698039,12700,15.946927070617676
1611048516.6328056,15600,9.845253944396973
1611048534.733801,15900,20.36765480041504
1611048588.6478014,16800,10.375306129455566
1611048685.9278054,18400,11.66563606262207
1611048698.1508043,18600,18.972795486450195
1611048964.587049,23000,6.98078727722168
1611048994.3910508,23500,8.630128860473633
1611049095.452571,25000,6.846991539001465
1611049136.3105698,25600,15.060746192932129
1611049173.52257,26100,8.639843940734863
1611049223.9955719,26800,5.442472457885742
1611049261.5965726,27400,8.689977645874023
1611049469.4263124,30900,5.707126617431641
1611049481.4973125,31100,5.314836025238037
1611049530.123317,31900,7.873301982879639
1611049659.5923126,34000,5.990444660186768
1611049705.8073137,34800,4.340958595275879
1611049823.4963124,36800,7.201631546020508
1611050228.1558418,42200,5.454369068145752
1611050234.6068413,42300,6.737962245941162
1611050336.1098478,44000,5.849454879760742
1611050371.3758452,44300,4.098238945007324
1611050391.2028544,44600,4.145120620727539
1611050489.881652,46100,8.394115447998047
1611050510.0346541,46400,6.408572196960449
1611050516.3286517,46500,6.636638641357422
1611050581.5120745,47500,4.97678279876709
1611050725.4595997,49400,3.399284839630127
1611050893.1337194,51500,5.728508949279785
1611051031.5997083,53200,7.53824520111084
1611051069.570708,53700,3.0921218395233154
1611051296.1814666,56400,3.2409613132476807
1611051385.2644742,57400,2.233968734741211
1611051439.882468,58000,6.00665283203125
1611051506.7214684,58700,5.624630928039551
1611051514.8614655,58800,11.267887115478516
1611051796.34818,62100,5.22767972946167
1611051816.054178,62300,3.2991418838500977
1611051933.1763,63500,2.5968611240386963
1611052000.1633,64200,4.913727283477783
1611052008.670301,64300,4.334329605102539
1611052026.081301,64500,2.9812560081481934
1611052051.7181325,64800,2.2564969062805176
1611052069.942131,65000,5.24193811416626
1611052202.6952596,66200,4.240115165710449
1611052289.0102596,67200,2.3995745182037354
1611052711.6114564,71500,3.72819185256958
1611052784.526454,72300,3.24007511138916
1611052845.181046,73100,4.262909889221191
1611052931.1927493,74000,3.6917645931243896
1611053076.9418108,75300,4.2980217933654785
1611053113.6988108,75700,3.1028525829315186
1611053195.6505594,76600,2.575774908065796
1611053232.8555589,77000,4.711806297302246
1611053251.851563,77200,3.657071113586426
1611053272.7095604,77400,3.727086305618286
1611053342.820556,78100,2.9071178436279297
1611053391.8480837,78600,2.284675359725952
1611053406.910115,78800,3.3235716819763184
1611053447.131659,79300,2.8024213314056396
1611053463.4716613,79500,4.800849914550781
1611053501.41766,79900,3.675631046295166
1611053551.338335,80300,3.4900126457214355
1611053615.641457,80900,7.4693450927734375
1611053624.3444602,81000,4.043503761291504
1611053851.2819564,83300,3.690492868423462
1611053890.514544,83700,3.6876585483551025
1611054191.875195,87000,3.8789970874786377
1611054262.5282562,87700,3.7669124603271484
1611054324.3478456,88300,2.7985053062438965
1611054437.9073665,89700,3.011566638946533
1611054483.8724208,90100,2.9478914737701416
1611054563.2375662,90800,4.400367736816406
1611054586.797625,91000,4.758274555206299
1611054675.5264385,91800,5.136649131774902
1611054804.324506,93200,4.350677490234375
1611054811.6895027,93300,3.197514295578003
1611054889.1225019,94300,3.4127047061920166
1611054910.303029,94600,4.0637993812561035
1611054979.4403405,95500,3.982151746749878
1611055040.494341,96300,2.7946505546569824
1611055107.2783406,97200,5.54240608215332
1611055115.2623398,97300,2.784735918045044
1611055160.1693406,97900,3.6546385288238525
1611055167.3813393,98000,2.7489707469940186
1611055209.0763445,98500,3.1115779876708984
1611055352.0943499,100300,2.938068151473999
1611055374.1233418,100600,3.621096611022949
1611055440.4413397,101500,4.216849327087402
1611055693.5930035,104500,2.059915542602539
1611055818.9285748,105800,2.920485734939575
1611055868.0795317,106400,3.3825035095214844
1611055890.3185344,106700,2.2076876163482666
1611055905.7505326,106900,2.562293529510498
1611055935.5815337,107300,2.3102383613586426
1611055985.018532,107900,2.2861928939819336
1611056028.8276415,108400,3.5564846992492676
1611056102.6555345,109400,3.636052370071411
1611056152.9041228,110000,1.8685336112976074
1611056197.8921216,110500,2.3797059059143066
1611056282.9781106,111500,3.3544516563415527
1611056637.2791972,115700,2.0760064125061035
1611056673.0251873,116100,2.7973196506500244
1611056680.3961902,116200,3.758159637451172
1611056688.4321873,116300,2.0449373722076416
1611056828.0481884,118100,5.522073745727539
1611056936.9437199,119400,3.147484302520752
1611057063.8333855,120700,2.7003211975097656
1611057285.6394465,123300,3.3738064765930176
1611057408.2595892,124500,3.3338639736175537
1611057482.7905884,125600,2.643470525741577
1611057500.5625885,125900,2.0660481452941895
1611057521.1425908,126200,1.8854631185531616
1611057661.6935883,128200,2.8061578273773193
1611057701.8495903,128800,2.666083812713623
1611057749.292592,129500,2.0633788108825684
1611057792.4275904,130100,3.87088680267334
1611057896.5255885,131700,4.8807525634765625
1611057916.5145884,132000,1.7563366889953613
1611057994.413588,133100,2.1679911613464355
1611058013.3985863,133400,2.756638765335083
1611058032.1195886,133700,1.916938304901123
1611058038.4405904,133800,6.805331230163574
1611058371.3875868,138600,2.5380027294158936
1611058391.79359,138900,2.025254249572754
1611058410.5995877,139200,2.710364818572998
1611058416.2265887,139300,3.0334980487823486
1611058565.0035882,141500,2.147900104522705
1611058647.4725883,142700,2.886697769165039
1611058718.782177,143700,3.314223051071167
1611058757.552706,144100,2.2116990089416504
1611058924.3887053,146600,2.8254053592681885
1611058930.3487043,146700,2.146859645843506
1611059002.2297049,147800,2.439924478530884
1611059060.5507083,148600,2.6858937740325928
1611059087.968705,149000,2.31791353225708
1611059101.8267035,149200,2.4745216369628906
1611059312.3667054,152400,2.441077947616577
1611059338.8067057,152800,2.002697467803955
1611059500.086707,155300,3.3430697917938232
1611059607.560704,156900,3.112934112548828
1611059613.6067045,157000,2.03212308883667
1611059714.4187064,158500,2.719266891479492
1611059740.2627044,158900,2.51304292678833
1611059846.1147058,160500,3.3202762603759766
1611059852.4227045,160600,2.6727144718170166
1611060001.8397138,162800,2.0864944458007812
1611060035.758705,163300,1.4588062763214111
1611060068.7787054,163800,2.386383056640625
1611060090.6667054,164100,3.3933637142181396
1611060123.143708,164600,1.9461724758148193
1611060142.4297042,164900,2.5882651805877686
1611060224.717759,166100,1.4880157709121704
1611060279.9157574,166900,2.4647185802459717
1611060325.710759,167600,2.3286144733428955
1611060375.627758,168300,2.2554707527160645
1611060439.8974679,169200,4.3343892097473145
1611060468.237467,169600,1.7938355207443237
1611060482.9934707,169800,2.3680427074432373
1611060496.314468,170000,1.733429193496704
1611060519.9244678,170300,2.1242566108703613
1611060567.4464664,171000,2.1917736530303955
1611060628.5454664,171900,1.8242578506469727
1611060701.1594675,172900,3.355013370513916
1611060729.7404678,173300,2.3749709129333496
1611060744.7494667,173500,3.3881454467773438
1611060766.7014687,173800,2.1591739654541016
1611060806.3684685,174300,2.234222173690796
1611060827.1436694,174600,4.053290843963623
1611060834.1546698,174700,3.9284918308258057
1611060989.4354637,176700,1.9493815898895264
1611061064.5944633,177600,2.6315722465515137
1611061118.1004608,178200,3.053004264831543
1611061167.4224627,178900,2.488954782485962
1611061173.7114618,179000,3.0947277545928955
1611061237.8424604,179900,3.181915283203125
1611061294.830463,180600,3.1317403316497803
1611061467.19363,182700,2.7615408897399902
1611061499.0386324,183100,2.681487798690796
1611061589.131629,184100,1.8816722631454468
1611061618.0236309,184500,2.353998899459839
1611061685.3526309,185400,2.402414083480835
1611061807.1096315,186700,4.018376350402832
1611061831.3926325,187000,2.5011181831359863
1611061876.61563,187600,2.5246338844299316
1611061891.7866323,187800,1.4688135385513306
