Wall time,Step,Value
1610925487.185595,1900,0.017336510121822357
1610925526.1095934,2500,0.015997113659977913
1610925634.4305966,4100,0.01317733433097601
1610925647.518218,4300,0.02161572501063347
1610925667.8102162,4600,0.01405104249715805
1610925732.8462176,5700,0.013460641726851463
1610925820.0022142,7200,0.01177372969686985
1610925836.121214,7500,0.012250574305653572
1610925940.625214,9500,0.009241994470357895
1610926003.1582181,10700,0.013217263855040073
1610926107.8422172,12700,0.0123511403799057
1610926261.051216,15600,0.01429099403321743
1610926276.6912174,15900,0.018314020708203316
1610926327.454216,16800,0.017027392983436584
1610926411.2062178,18400,0.014012129977345467
1610926421.1972165,18600,0.01456945389509201
1610926655.8502185,23000,0.017410103231668472
1610926681.5592146,23500,0.012933477759361267
1610926761.9402235,25000,0.01712196320295334
1610926793.4572237,25600,0.013546943664550781
1610926821.0562155,26100,0.013472598046064377
1610926857.9172196,26800,0.013015315867960453
1610926889.635217,27400,0.019450556486845016
1610927071.9542196,30900,0.014318326488137245
1610927081.8642154,31100,0.012423692271113396
1610927124.9342163,31900,0.013553036376833916
1610927237.552216,34000,0.019653471186757088
1610927294.0992198,34800,0.012517026625573635
1610927404.7092192,36800,0.012695202603936195
1610927696.4782157,42200,0.009673118591308594
1610927702.1212144,42300,0.013585037551820278
1610927787.359215,44000,0.011444656178355217
1610927804.4172156,44300,0.011191949248313904
1610927819.823216,44600,0.013754785992205143
1610927900.757215,46100,0.016016367822885513
1610927915.8792164,46400,0.013251389376819134
1610927920.9442325,46500,0.011550091207027435
1610927974.243218,47500,0.014032738283276558
1610928079.4502156,49400,0.012003840878605843
1610928192.077216,51500,0.017978612333536148
1610928284.743216,53200,0.011011507362127304
1610928312.1742218,53700,0.017712116241455078
1610928458.8012214,56400,0.013292388059198856
1610928512.0702157,57400,0.012016238644719124
1610928543.7022145,58000,0.019895195960998535
1610928583.6002145,58700,0.012072278186678886
1610928589.2152205,58800,0.013139311224222183
1610928769.3062158,62100,0.011470068246126175
1610928780.042219,62300,0.01610597036778927
1610928842.5702164,63500,0.013306250795722008
1610928881.6842182,64200,0.01696460321545601
1610928887.208217,64300,0.014871586114168167
1610928897.7482154,64500,0.012586018070578575
1610928915.0752187,64800,0.015973098576068878
1610928926.0802143,65000,0.012484838254749775
1610928991.960215,66200,0.014474831521511078
1610929044.1482153,67200,0.015505469404160976
1610929283.469217,71500,0.016355866566300392
1610929327.0552166,72300,0.012566367164254189
1610929368.3072176,73100,0.011394116096198559
1610929416.4542143,74000,0.012388022616505623
1610929488.163218,75300,0.011413870379328728
1610929509.9382167,75700,0.010792341083288193
1610929559.1462135,76600,0.01589396968483925
1610929579.8232152,77000,0.011002548970282078
1610929589.9582198,77200,0.013812052085995674
1610929600.8862238,77400,0.012517217546701431
1610929639.8562188,78100,0.013966238126158714
1610929665.745216,78600,0.01670367829501629
1610929676.4832184,78800,0.013539543375372887
1610929702.0912151,79300,0.01231972686946392
1610929713.4992142,79500,0.012624925933778286
1610929734.3982196,79900,0.02017989754676819
