Wall time,Step,Value
1611050858.279709,2000,120.5
1611051018.1887136,4000,22.200000762939453
1611051174.5437114,6000,21.799999237060547
1611051347.1434665,8000,22.0
1611051531.0854685,10000,22.299999237060547
1611051684.1535661,12000,24.5
1611051874.4867053,14000,21.799999237060547
1611052052.310133,16000,21.299999237060547
1611052255.7442584,18000,21.200000762939453
1611052418.712842,20000,102.9000015258789
1611052631.7334583,22000,91.9000015258789
1611052815.3414552,24000,114.80000305175781
1611053021.608204,26000,126.5
1611053214.862563,28000,123.0
1611053409.9286647,30000,118.5999984741211
1611053608.4908621,32000,116.5999984741211
1611053808.2616339,34000,115.19999694824219
1611054002.0741959,36000,115.30000305175781
1611054182.1541994,38000,56.70000076293945
1611054371.7038376,40000,44.70000076293945
1611054571.397097,42000,50.79999923706055
1611054780.6325052,44000,130.1999969482422
1611054932.9111338,46000,133.10000610351562
1611055087.792345,48000,133.10000610351562
1611055243.414342,50000,131.3000030517578
1611055400.4773397,52000,129.10000610351562
1611055558.887342,54000,128.39999389648438
1611055745.8060052,56000,129.0
1611055916.241539,58000,129.10000610351562
1611056074.2615337,60000,127.0999984741211
1611056246.6881113,62000,127.69999694824219
1611056406.7918158,64000,127.0
1611056585.8681905,66000,144.0
1611056748.0711858,68000,182.89999389648438
1611056916.3607233,70000,181.5
1611057102.6584444,72000,187.0
1611057280.589446,74000,200.89999389648438
1611057460.448587,76000,163.5
1611057594.126587,78000,154.3000030517578
1611057732.722591,80000,154.0
1611057871.645586,82000,146.89999389648438
1611058003.2175887,84000,131.6999969482422
1611058136.7325857,86000,128.89999389648438
1611058280.9205887,88000,136.5
1611058418.804592,90000,139.60000610351562
1611058555.3685892,92000,162.10000610351562
1611058689.2155857,94000,168.39999389648438
1611058843.6787028,96000,199.89999389648438
1611058981.1927054,98000,194.6999969482422
1611059117.7857056,100000,178.39999389648438
1611059249.361707,102000,96.5999984741211
1611059388.5397034,104000,120.80000305175781
1611059522.6507041,106000,145.0
1611059656.381704,108000,166.8000030517578
1611059788.8957043,110000,130.0
1611059918.9567056,112000,135.5
1611060051.7967055,114000,136.6999969482422
1611060189.0177593,116000,136.1999969482422
1611060322.6017568,118000,197.3000030517578
1611060463.2124681,120000,150.39999389648438
1611060607.4314678,122000,204.1999969482422
1611060750.527466,124000,161.8000030517578
1611060902.9733398,126000,149.10000610351562
1611061068.654463,128000,151.89999389648438
1611061219.1914635,130000,147.0
1611061381.2846465,132000,141.5
1611061541.95463,134000,114.5999984741211
1611061697.9646935,136000,114.69999694824219
1611061867.6036298,138000,118.4000015258789
1611062026.6536303,140000,118.0999984741211
1611062183.5676305,142000,119.4000015258789
1611062339.0210333,144000,120.4000015258789
1611062497.6390884,146000,122.30000305175781
1611062679.3670897,148000,124.9000015258789
1611062834.23467,150000,141.10000610351562
1611063006.4733102,152000,159.8000030517578
1611063160.8173091,154000,180.89999389648438
1611063316.676833,156000,149.60000610351562
1611063473.889831,158000,171.89999389648438
1611063629.328831,160000,171.3000030517578
1611063786.7268384,162000,196.39999389648438
1611063951.0749006,164000,424.3999938964844
1611064110.220901,166000,285.29998779296875
1611064257.9809003,168000,240.6999969482422
1611064413.6189013,170000,187.60000610351562
1611064584.1124773,172000,205.3000030517578
1611064721.361481,174000,156.6999969482422
1611064864.8554752,176000,157.89999389648438
1611065018.647476,178000,156.5
1611065165.169476,180000,153.0
1611065307.0394733,182000,134.3000030517578
1611065445.7414742,184000,135.0
1611065587.1414764,186000,134.3000030517578
1611065732.694481,188000,157.3000030517578
1611065891.9991832,190000,163.5
1611066074.5627177,192000,415.8999938964844
1611066243.366557,194000,392.0
1611066404.0096877,196000,247.89999389648438
1611066563.2262511,198000,186.8000030517578
1611066711.4606864,200000,146.5
1611066861.527303,202000,130.5
1611067016.9720373,204000,133.3000030517578
1611067173.6886103,206000,120.0999984741211
1611067323.4632215,208000,109.69999694824219
1611067488.0362544,210000,211.6999969482422
1611067653.4483104,212000,207.89999389648438
1611067809.5109327,214000,45.70000076293945
1611067973.031752,216000,32.70000076293945
1611068182.4963276,218000,114.80000305175781
1611068369.3021069,220000,164.89999389648438
1611068534.9632099,222000,347.1000061035156
1611068742.3064113,224000,1000.0
1611068923.562169,226000,1000.0
1611069135.9231215,228000,1000.0
1611069323.7831738,230000,1000.0
1611069517.1342514,232000,1000.0
1611069697.6353872,234000,1000.0
1611069886.136459,236000,1000.0
1611070085.911515,238000,1000.0
1611070260.2465699,240000,1000.0
1611070442.5396914,242000,1000.0
1611070626.356655,244000,1000.0
1611070785.3557491,246000,706.7999877929688
1611070926.7018104,248000,248.3000030517578
1611071082.6446307,250000,302.29998779296875
1611071222.6876476,252000,363.29998779296875
1611071371.8652554,254000,297.70001220703125
1611071523.7715302,256000,174.10000610351562
1611071660.3202684,258000,147.3000030517578
1611071787.814266,260000,194.39999389648438
1611071930.1192677,262000,255.8000030517578
1611072061.869265,264000,443.70001220703125
1611072184.807274,266000,370.79998779296875
1611072307.8462658,268000,306.6000061035156
1611072425.9742715,270000,348.5
1611072556.8312683,272000,979.9000244140625
1611072690.0662687,274000,1000.0
1611072813.16727,276000,818.7000122070312
1611072939.0532727,278000,514.7999877929688
1611073069.3822913,280000,421.8999938964844
1611073186.8242893,282000,320.8999938964844
1611073294.15729,284000,273.5
1611073390.4592903,286000,141.1999969482422
1611073481.8812912,288000,143.60000610351562
1611073572.1182883,290000,131.6999969482422
1611073676.9722886,292000,128.0
1611073801.1012914,294000,129.5
1611073925.877817,296000,135.3000030517578
1611074061.7088192,298000,140.5
1611074172.6908147,300000,138.0
1611074278.7306416,302000,126.5
1611074379.8266659,304000,130.8000030517578
1611074479.0006623,306000,145.39999389648438
1611074573.155666,308000,162.3000030517578
1611074671.904663,310000,184.5
1611074771.515446,312000,221.0
1611074875.5774467,314000,213.60000610351562
1611074973.7574468,316000,174.6999969482422
1611075075.4370458,318000,181.89999389648438
1611075170.61705,320000,209.10000610351562
1611075270.2370455,322000,362.20001220703125
1611075373.606143,324000,527.2999877929688
1611075478.6766229,326000,678.9000244140625
1611075576.2882466,328000,416.0
1611075681.694795,330000,182.10000610351562
1611075783.5617948,332000,345.70001220703125
1611075884.3085034,334000,120.19999694824219
1611075987.455508,336000,164.0
1611076092.9685047,338000,513.0999755859375
1611076188.6505075,340000,269.1000061035156
1611076281.5765054,342000,93.19999694824219
1611076376.677506,344000,130.0
1611076469.5365028,346000,189.5
1611076565.318948,348000,206.6999969482422
1611076660.2709935,350000,221.5
1611076758.3629801,352000,226.0
1611076854.6489801,354000,243.10000610351562
1611076948.2269804,356000,265.0
1611077064.8533118,358000,233.5
1611077171.952965,360000,317.5
1611077268.244964,362000,185.5
1611077363.109499,364000,133.3000030517578
1611077462.200186,366000,109.80000305175781
1611077557.954653,368000,118.5999984741211
1611077656.9094274,370000,137.60000610351562
1611077754.6734295,372000,137.89999389648438
1611077849.2614307,374000,139.3000030517578
1611077945.7604299,376000,141.60000610351562
1611078042.9734306,378000,150.1999969482422
1611078134.886427,380000,167.1999969482422
1611078237.1374261,382000,258.5
1611078342.053621,384000,289.79998779296875
1611078442.08615,386000,285.70001220703125
1611078540.0096867,388000,314.1000061035156
1611078639.7416892,390000,210.8000030517578
1611078742.7436888,392000,230.6999969482422
1611078844.1422625,394000,392.8999938964844
1611078944.4522812,396000,353.8999938964844
1611079046.2879238,398000,172.89999389648438
1611079146.1909492,400000,161.89999389648438
1611079253.324193,402000,114.30000305175781
1611079355.0798702,404000,131.5
1611079455.6698713,406000,109.5
1611079558.0213983,408000,157.8000030517578
1611079663.3734202,410000,183.5
1611079767.302446,412000,180.5
1611079866.5904453,414000,163.6999969482422
1611079967.1464443,416000,156.0
1611080063.1984673,418000,211.60000610351562
1611080160.1794906,420000,194.3000030517578
1611080254.2954888,422000,175.8000030517578
1611080349.6834924,424000,161.60000610351562
1611080452.9246068,426000,176.1999969482422
1611080557.2916052,428000,165.5
1611080663.0021973,430000,165.89999389648438
1611080757.0601997,432000,197.6999969482422
1611080847.914197,434000,203.0
1611080937.9151955,436000,290.29998779296875
1611081029.2141964,438000,618.0
1611081122.847195,440000,767.0999755859375
1611081229.9393852,442000,583.0999755859375
1611081344.5459108,444000,815.0999755859375
1611081457.7644444,446000,650.2999877929688
1611081578.9750245,448000,437.20001220703125
1611081676.4577105,450000,169.39999389648438
1611081782.7452626,452000,172.3000030517578
1611081883.078286,454000,164.0
1611081986.5635555,456000,162.10000610351562
1611082091.9356952,458000,158.5
1611082193.184759,460000,149.6999969482422
1611082287.9499822,462000,136.6999969482422
1611082388.4765422,464000,135.39999389648438
1611082483.8365395,466000,139.10000610351562
1611082587.5917022,468000,152.5
1611082681.793233,470000,152.0
1611082780.2489834,472000,146.0
1611082875.70304,474000,162.3000030517578
1611082967.9828856,476000,171.0
1611083063.0569375,478000,238.0
1611083165.4079096,480000,559.5
1611083269.1259117,482000,636.0
1611083369.7860525,484000,941.5999755859375
1611083470.6928577,486000,1000.0
1611083564.4728553,488000,1000.0
1611083661.0958557,490000,1000.0
1611083768.899936,492000,1000.0
1611083884.353213,494000,1000.0
1611083983.7222197,496000,1000.0
1611084093.8752413,498000,1000.0
1611084228.7028747,500000,1000.0
1611084332.7945673,502000,1000.0
1611084436.5646074,504000,1000.0
1611084547.795606,506000,822.7000122070312
1611084658.373607,508000,631.2000122070312
1611084761.0356045,510000,578.7000122070312
1611084852.877606,512000,339.5
1611084944.25061,514000,414.8999938964844
1611085033.3926067,516000,142.39999389648438
1611085114.2576056,518000,117.5999984741211
1611085193.4566057,520000,104.19999694824219
1611085272.9616115,522000,96.9000015258789
1611085352.2306046,524000,90.30000305175781
1611085431.940611,526000,98.4000015258789
1611085512.0736089,528000,103.0
1611085590.283606,530000,109.69999694824219
1611085668.2676053,532000,112.9000015258789
1611085747.3036075,534000,116.4000015258789
1611085826.474604,536000,117.30000305175781
1611085904.980607,538000,114.4000015258789
1611085983.1536067,540000,114.9000015258789
1611086062.2026088,542000,118.80000305175781
1611086140.7146063,544000,105.0
1611086218.5646071,546000,141.10000610351562
1611086299.4996092,548000,171.1999969482422
1611086378.0836036,550000,150.8000030517578
1611086459.1076076,552000,90.9000015258789
1611086538.0616045,554000,104.0999984741211
1611086614.9316044,556000,115.69999694824219
1611086694.961607,558000,129.10000610351562
1611086772.8616056,560000,123.0999984741211
1611086853.0856094,562000,195.0
1611086941.0888608,564000,231.5
1611087047.8751872,566000,199.39999389648438
1611087142.2270458,568000,222.89999389648438
1611087230.0193703,570000,217.3000030517578
1611087316.7963912,572000,147.3000030517578
1611087402.2763484,574000,157.39999389648438
1611087498.8713803,576000,145.8000030517578
1611087598.6919155,578000,114.30000305175781
1611087696.625509,580000,158.3000030517578
1611087795.7428522,582000,153.60000610351562
1611087893.6543818,584000,165.10000610351562
1611087992.8533776,586000,161.5
1611088090.6049027,588000,165.0
1611088198.066782,590000,168.6999969482422
1611088293.9351907,592000,156.60000610351562
1611088386.9398115,594000,177.6999969482422
1611088495.108415,596000,705.9000244140625
1611088593.2546396,598000,1000.0
1611088703.0901935,600000,1000.0
1611088800.6231942,602000,1000.0
1611088897.228192,604000,1000.0
1611089000.9432151,606000,846.9000244140625
1611089109.1293716,608000,598.0
1611089204.4738982,610000,772.2999877929688
1611089303.4878972,612000,1000.0
1611089412.4511144,614000,934.5
1611089515.2144058,616000,1000.0
1611089608.8206592,618000,570.2000122070312
1611089697.7566814,620000,134.8000030517578
1611089787.4551895,622000,133.6999969482422
1611089879.421192,624000,133.6999969482422
1611089969.8204474,626000,141.10000610351562
1611090077.1592383,628000,124.0999984741211
1611090175.290875,630000,142.0
1611090275.839407,632000,151.5
1611090395.1514409,634000,163.3000030517578
1611090508.7106419,636000,147.3000030517578
1611090596.8268855,638000,144.6999969482422
1611090688.343904,640000,175.39999389648438
1611090784.540146,642000,427.3999938964844
1611090876.551101,644000,129.89999389648438
1611090981.5999763,646000,74.5
1611091077.3539922,648000,254.10000610351562
1611091173.518701,650000,131.10000610351562
1611091274.7797194,652000,407.70001220703125
1611091383.1772492,654000,450.0
1611091495.2002757,656000,578.9000244140625
1611091606.0403433,658000,911.9000244140625
1611091712.5547347,660000,1000.0
1611091814.167393,662000,1000.0
1611091950.7373557,664000,1000.0
1611092066.8728454,666000,1000.0
1611092190.8620608,668000,859.0
1611092301.3110557,670000,1000.0
1611092398.7590563,672000,938.2999877929688
1611092496.482055,674000,968.0999755859375
1611092600.1770613,676000,912.4000244140625
1611092744.746336,678000,1000.0
1611092861.6156104,680000,1000.0
1611092979.80708,682000,1000.0
1611093090.429585,684000,1000.0
1611093192.1277094,686000,1000.0
1611093296.4812531,688000,1000.0
1611093394.4427907,690000,776.7000122070312
1611093509.608181,692000,1000.0
1611093616.3271792,694000,864.4000244140625
1611093731.7911801,696000,1000.0
1611093835.2213871,698000,1000.0
1611093949.2984755,700000,1000.0
1611094068.4804218,702000,873.7999877929688
1611094174.5587306,704000,876.7000122070312
1611094290.014674,706000,956.2000122070312
1611094404.0356941,708000,906.0999755859375
1611094503.8976922,710000,506.79998779296875
1611094601.3266885,712000,742.5999755859375
1611094697.9917321,714000,672.7000122070312
1611094803.0147548,716000,683.9000244140625
1611094903.7802818,718000,985.5999755859375
1611095023.5388658,720000,989.2999877929688
1611095126.7342594,722000,974.0999755859375
1611095235.2678878,724000,903.9000244140625
1611095336.0861225,726000,1000.0
1611095437.2516406,728000,1000.0
1611095556.8443127,730000,1000.0
1611095692.4486997,732000,1000.0
1611095830.5016978,734000,1000.0
1611095960.8746972,736000,1000.0
